PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",0,1756310700582,1756310700639,c,67, rarely, physical-keyboard,0,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",1,1756310700807,1756310700963,r,82, rarely, physical-keyboard,1,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",2,1756310700897,1756310701019,e,69, rarely, physical-keyboard,2,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",3,1756310701065,1756310701166,a,65, rarely, physical-keyboard,3,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",4,1756310701222,1756310701357,t,84, rarely, physical-keyboard,4,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",5,1756310701324,1756310701424,e,69, rarely, physical-keyboard,5,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",6,1756310701469,1756310701548, ,32, rarely, physical-keyboard,6,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",7,1756310701593,1756310701694,a,65, rarely, physical-keyboard,7,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",8,1756310701673,1756310701761, ,32, rarely, physical-keyboard,8,1,0
5faeb56b25a37f01d47d326c,image-to-prompt,0,6,0,"create a picture of two individuals, male and female, who are sitting in an office next to each other. In front of them there are two big windows. They are sitting in a black wheel chair by the computer. The man is red hair, the woman black. Ultrarealistic photo.","[0,52]","[242,263]",9,1756310702033,1756310702145,p,80, rarely, physical-keyboard,9,1,0
