PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",0,1755623614931,1755623615102,CapsLock,20, weekly, physical-keyboard,-1,0,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",1,1755623615436,1755623615558,W,87, weekly, physical-keyboard,0,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",2,1755623615793,1755623615923,CapsLock,20, weekly, physical-keyboard,-1,0,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",3,1755623615926,1755623616035,h,72, weekly, physical-keyboard,1,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",4,1755623616085,1755623616239,a,65, weekly, physical-keyboard,2,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",5,1755623616279,1755623616350,t,84, weekly, physical-keyboard,3,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",6,1755623616520,1755623616601, ,32, weekly, physical-keyboard,4,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",7,1755623616796,1755623616878,i,73, weekly, physical-keyboard,5,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",8,1755623616908,1755623617049,s,83, weekly, physical-keyboard,6,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",9,1755623617089,1755623617160, ,32, weekly, physical-keyboard,7,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",10,1755623617283,1755623617365,n,78, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",11,1755623617717,1755623617771,r,82, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",12,1755623618044,1755623618154,g,71, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",13,1755623618302,1755623618399,y,89, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",14,1755623618977,1755623619058,Backspace,8, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",15,1755623619138,1755623619219,Backspace,8, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",16,1755623619293,1755623619374,Backspace,8, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",17,1755623619444,1755623619514,Backspace,8, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",18,1755623620397,1755623620488,n,78, weekly, physical-keyboard,8,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",19,1755623620518,1755623620631,e,69, weekly, physical-keyboard,9,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",20,1755623620783,1755623620893,r,82, weekly, physical-keyboard,10,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",21,1755623620933,1755623620984,g,71, weekly, physical-keyboard,11,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",22,1755623621236,1755623621341,y,89, weekly, physical-keyboard,12,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",23,1755623621571,1755623621662, ,32, weekly, physical-keyboard,13,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",24,1755623621682,1755623621798,w,87, weekly, physical-keyboard,14,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",25,1755623622260,1755623622344,h,72, weekly, physical-keyboard,15,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",26,1755623622404,1755623622556,a,65, weekly, physical-keyboard,16,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",27,1755623622560,1755623622636,t,84, weekly, physical-keyboard,17,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",28,1755623622851,1755623622932, ,32, weekly, physical-keyboard,18,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",29,1755623623052,1755623623163,a,65, weekly, physical-keyboard,19,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",30,1755623623388,1755623623498,r,82, weekly, physical-keyboard,20,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",31,1755623623619,1755623623700,e,69, weekly, physical-keyboard,21,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",32,1755623623703,1755623623781, ,32, weekly, physical-keyboard,22,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",33,1755623624025,1755623624096,i,73, weekly, physical-keyboard,23,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",34,1755623624320,1755623624381,t,84, weekly, physical-keyboard,24,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",35,1755623624593,1755623624643,f,70, weekly, physical-keyboard,25,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",36,1755623625181,1755623625293,Backspace,8, weekly, physical-keyboard,25,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",37,1755623625398,1755623625506,s,83, weekly, physical-keyboard,25,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",38,1755623625667,1755623625738, ,32, weekly, physical-keyboard,26,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",39,1755623625798,1755623625932,f,70, weekly, physical-keyboard,27,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",40,1755623625993,1755623626073,o,79, weekly, physical-keyboard,28,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",41,1755623626103,1755623626204,r,82, weekly, physical-keyboard,29,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",42,1755623626275,1755623626338,m,77, weekly, physical-keyboard,30,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",43,1755623626510,1755623626631,s,83, weekly, physical-keyboard,31,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",44,1755623626701,1755623626783, ,32, weekly, physical-keyboard,32,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",45,1755623627624,1755623627776,a,65, weekly, physical-keyboard,33,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",46,1755623627850,1755623627935,n,78, weekly, physical-keyboard,34,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",47,1755623628011,1755623628133,d,68, weekly, physical-keyboard,35,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",48,1755623628162,1755623628233, ,32, weekly, physical-keyboard,36,1,0
65fc95c627592d85499ae358,prompt-to-image,0,4,3,What is nergy what are its forms and can it be channelled across various continnts all together,"[0,38]","[47,95]",49,1755623628629,1755623628741,c,67, weekly, physical-keyboard,37,1,0
