PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",0,1756277804953,1756277805158,Shift,16, daily, physical-keyboard,0,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",1,1756277805067,1756277805199,W,87, daily, physical-keyboard,0,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",2,1756277805354,1756277805493,r,82, daily, physical-keyboard,1,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",3,1756277805582,1756277805670,i,73, daily, physical-keyboard,2,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",4,1756277805666,1756277805779,t,84, daily, physical-keyboard,3,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",5,1756277805894,1756277805990,e,69, daily, physical-keyboard,4,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",6,1756277806049,1756277806143, ,32, daily, physical-keyboard,5,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",7,1756277806791,1756277806904,a,65, daily, physical-keyboard,6,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",8,1756277806943,1756277807051, ,32, daily, physical-keyboard,8,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",9,1756277808133,1756277808218,p,80, daily, physical-keyboard,9,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",10,1756277808354,1756277808440,h,72, daily, physical-keyboard,10,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",11,1756277808454,1756277808562,r,82, daily, physical-keyboard,10,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",12,1756277808678,1756277808782,a,65, daily, physical-keyboard,11,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",13,1756277808853,1756277808940,s,83, daily, physical-keyboard,12,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",14,1756277809009,1756277809090,e,69, daily, physical-keyboard,13,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",15,1756277809109,1756277809233, ,32, daily, physical-keyboard,14,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",16,1756277809328,1756277809490,t,84, daily, physical-keyboard,15,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",17,1756277809431,1756277809647,h,72, daily, physical-keyboard,16,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",18,1756277809478,1756277809585,a,65, daily, physical-keyboard,17,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",19,1756277809574,1756277809710,t,84, daily, physical-keyboard,18,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",20,1756277809672,1756277809794, ,32, daily, physical-keyboard,19,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",21,1756277810135,1756277810240,s,83, daily, physical-keyboard,20,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",22,1756277810302,1756277810408,t,84, daily, physical-keyboard,20,0,0
6672bf56d51710391ce2164d,text-to-prompt,0,3,4,"Write an email that has a subject ""Document Submission Reminder"", and it should be a letter that is a reminder, telling people that all documents for the Q3 report are due by Friday at noon. Tell them to make sure they are uploaded to their shared folders.","[26,64]","[191,200]",23,1756277810424,1756277810517,a,65, daily, physical-keyboard,20,0,0
