PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",0,1756267375505,1756267375749,Shift,16, weekly, physical-keyboard,0,0,0,1
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",1,1756267375696,1756267375800,H,72, weekly, physical-keyboard,0,0,0,1
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",2,1756267375917,1756267376050,e,69, weekly, physical-keyboard,1,0,0,1
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",3,1756267376012,1756267376070,l,76, weekly, physical-keyboard,2,0,0,1
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",4,1756267376202,1756267376340,p,80, weekly, physical-keyboard,3,0,0,1
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",5,1756267376347,1756267376505, ,32, weekly, physical-keyboard,4,0,0,0
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",6,1756267376484,1756267376590,m,77, weekly, physical-keyboard,5,0,0,1
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",7,1756267376549,1756267376656,e,69, weekly, physical-keyboard,6,0,0,1
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",8,1756267376664,1756267376785, ,32, weekly, physical-keyboard,7,0,0,0
649dba79b97070557ebe3d0b,image-to-prompt,1,4,6,"Help me create an image of a small river, a slowly flowing river in the middle of a pine tree forest, there should be pine trees on each side of the riber banks and there should be 4 small ducks slowly floating in the river, small rocks should also be visible near the shore and one of the river banks should be a small slope, at the far back of the image the sky should be visible and light clouds too, the amount of light should match early afternoon or morning. Romantic, hyper-realistic style should be used, the colors completely natural and matching.","[42,100]","[404,463]",9,1756267376825,1756267376927,c,67, weekly, physical-keyboard,8,0,0,1
