PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",0,1756305124287,1756305124709,Shift,16, rarely, physical-keyboard,0,0,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",1,1756305124568,1756305124644,B,66, rarely, physical-keyboard,0,0,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",2,1756305125171,1756305125250,r,82, rarely, physical-keyboard,1,1,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",3,1756305125463,1756305125529,e,69, rarely, physical-keyboard,2,1,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",4,1756305126069,1756305126142,a,65, rarely, physical-keyboard,3,1,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",5,1756305126714,1756305126771,t,84, rarely, physical-keyboard,4,1,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",6,1756305130269,1756305130355,h,72, rarely, physical-keyboard,5,1,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",7,1756305131375,1756305131452,i,73, rarely, physical-keyboard,6,1,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",8,1756305131827,1756305131904,n,78, rarely, physical-keyboard,7,1,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",9,1756305132184,1756305132237,g,71, rarely, physical-keyboard,8,1,0,1
60db9412ba928de1fdc2269e,prompt-to-text,1,7,6,"Breathing heavily,panicking,respiratory failure,ambulance hospital.","[1,47]","[48,57]",10,1756305133266,1756305133374, ,32, rarely, physical-keyboard,9,1,0,0
