PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",0,1755625271764,1755625271960,Shift,16, rarely, physical-keyboard,0,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",1,1755625271910,1755625271998,P,80, rarely, physical-keyboard,0,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",2,1755625272038,1755625272155,l,76, rarely, physical-keyboard,1,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",3,1755625272192,1755625272287,e,69, rarely, physical-keyboard,2,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",4,1755625272265,1755625272414,a,65, rarely, physical-keyboard,3,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",5,1755625272466,1755625272588,s,83, rarely, physical-keyboard,4,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",6,1755625272543,1755625272605,e,69, rarely, physical-keyboard,5,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",7,1755625272674,1755625272794, ,32, rarely, physical-keyboard,6,0
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",8,1755625273008,1755625273159,s,83, rarely, physical-keyboard,7,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",9,1755625273108,1755625273219,e,69, rarely, physical-keyboard,8,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",10,1755625273587,1755625273672,t,84, rarely, physical-keyboard,9,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",11,1755625273709,1755625273790, ,32, rarely, physical-keyboard,10,0
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",12,1755625273764,1755625273878,a,65, rarely, physical-keyboard,11,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",13,1755625273869,1755625273998, ,32, rarely, physical-keyboard,20,0
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",14,1755625274084,1755625274177,r,82, rarely, physical-keyboard,21,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",15,1755625274420,1755625274500,e,69, rarely, physical-keyboard,22,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",16,1755625274611,1755625274709,m,77, rarely, physical-keyboard,23,1
5ced66139b5b490001b688ed,text-to-prompt,0,5,3,Please set a written reminder that all documents for the Q3 report are due in by Friday at noon. Please also ensure that they are uploaded to the shared folder.,"[0,29]","[146,161]",17,1755625274749,1755625274832,i,73, rarely, physical-keyboard,24,1
