PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",0,1756263622804,1756263623239,Shift,16, daily, physical-keyboard,0,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",1,1756263623129,1756263623321,W,87, daily, physical-keyboard,0,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",2,1756263623501,1756263623569,h,72, daily, physical-keyboard,1,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",3,1756263623662,1756263623746,a,65, daily, physical-keyboard,2,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",4,1756263623756,1756263623821,t,84, daily, physical-keyboard,3,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",5,1756263623914,1756263624040, ,32, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",6,1756263624104,1756263624171,i,73, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",7,1756263624241,1756263624327,s,83, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",8,1756263624438,1756263624505, ,32, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",9,1756263625054,1756263625766,Backspace,8, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",10,1756263625557,1756263632782,Backspace,8, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",11,1756263625640,1756263632944,Backspace,8, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",12,1756263625724,1756263633098,Backspace,8, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",13,1756263626289,1756263626385,s,83, daily, physical-keyboard,4,0,1,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",14,1756263626453,1756263626514, ,32, daily, physical-keyboard,5,0,1,0
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",15,1756263626588,1756263626664,t,84, daily, physical-keyboard,6,0,0,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",16,1756263626695,1756263626753,h,72, daily, physical-keyboard,7,0,0,1
663068f52490bf6d13f95968,prompt-to-text,0,0,3,Whats the advantage of using gym compared to doing work out at home?,"[10,67]","[0,5]",17,1756263626806,1756263626862,e,69, daily, physical-keyboard,8,0,0,1
