PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",0,1756239066694,1756239066829,a,65, weekly, physical-keyboard,0,1
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",1,1756239066877,1756239066989, ,32, weekly, physical-keyboard,1,0
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",2,1756239067054,1756239067141,r,82, weekly, physical-keyboard,2,1
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",3,1756239067077,1756239067197,e,69, weekly, physical-keyboard,3,1
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",4,1756239067349,1756239067437,a,65, weekly, physical-keyboard,4,1
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",5,1756239067445,1756239067525,l,76, weekly, physical-keyboard,5,1
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",6,1756239067621,1756239067717,i,73, weekly, physical-keyboard,6,1
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",7,1756239067709,1756239067797,s,83, weekly, physical-keyboard,7,1
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",8,1756239067845,1756239067933,t,84, weekly, physical-keyboard,8,1
60984a1b0cce76d16c4ca781,image-to-prompt,1,4,6,"a realistic lakeside scene on a sunny day with clear water reflecting the sky and clouds, the lake is sorrounded by lush gren trees and gentle hills, ducks swim calmly near the shore","[21,182]","[0,20]",9,1756239067950,1756239068054,i,73, weekly, physical-keyboard,9,1
