PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",0,1755623965638,1755623965743,h,72, weekly, physical-keyboard,0,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",1,1755623965842,1755623965944,e,69, weekly, physical-keyboard,1,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",2,1755623965972,1755623966064,l,76, weekly, physical-keyboard,2,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",3,1755623966226,1755623966308,p,80, weekly, physical-keyboard,3,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",4,1755623966530,1755623966620, ,32, weekly, physical-keyboard,4,0,0,0
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",5,1755623966834,1755623966935,m,77, weekly, physical-keyboard,5,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",6,1755623967015,1755623967127,e,69, weekly, physical-keyboard,6,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",7,1755623967211,1755623967312, ,32, weekly, physical-keyboard,7,0,0,0
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",8,1755623969120,1755623969243,w,87, weekly, physical-keyboard,8,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",9,1755623969850,1755623969971,r,82, weekly, physical-keyboard,9,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",10,1755623969974,1755623970065,i,73, weekly, physical-keyboard,10,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",11,1755623970225,1755623970307,t,84, weekly, physical-keyboard,11,0,0,1
65fc95c627592d85499ae358,text-to-prompt,0,5,3,help me write a notification reminder that my q3 report is due by friday aftrnoon and should be uploaded tonth shared folder,"[43,82]","[17,29]",12,1755623970347,1755623970437,e,69, weekly, physical-keyboard,12,0,0,1
