PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",0,1756229192389,1756229192750,Shift,16, weekly, physical-keyboard,0,1,0,1
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",1,1756229192669,1756229192750,P,80, weekly, physical-keyboard,0,1,0,1
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",2,1756229192814,1756229192909,l,76, weekly, physical-keyboard,1,1,0,1
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",3,1756229192877,1756229192981,e,69, weekly, physical-keyboard,2,1,0,1
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",4,1756229192941,1756229193141,a,65, weekly, physical-keyboard,3,1,0,1
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",5,1756229193022,1756229193182,s,83, weekly, physical-keyboard,4,1,0,1
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",6,1756229193125,1756229193253,e,69, weekly, physical-keyboard,5,1,0,1
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",7,1756229193197,1756229193285, ,32, weekly, physical-keyboard,6,1,0,0
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",8,1756229193453,1756229193573,c,67, weekly, physical-keyboard,7,1,0,1
6136cb52db0f1cb2262bbf5d,prompt-to-text,0,4,5,Please create a text specifying the teams with the most Champions League titles in history.,"[0,20]","[21,90]",9,1756229193670,1756229193789,r,82, weekly, physical-keyboard,8,1,0,1
