PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",0,1756212284561,1756212285288,Shift,16, weekly, physical-keyboard,0
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",1,1756212285130,1756212285254,A,65, weekly, physical-keyboard,0
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",2,1756212285255,1756212285366, ,32, weekly, physical-keyboard,-1
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",3,1756212285962,1756212286395,Shift,16, weekly, physical-keyboard,2
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",4,1756212286324,1756212286429,C,67, weekly, physical-keyboard,2
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",5,1756212286469,1756212286579,h,72, weekly, physical-keyboard,3
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",6,1756212286580,1756212286664,r,82, weekly, physical-keyboard,4
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",7,1756212287138,1756212287253,i,73, weekly, physical-keyboard,5
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",8,1756212287293,1756212287389,s,83, weekly, physical-keyboard,6
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",9,1756212287472,1756212287583,t,84, weekly, physical-keyboard,7
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",10,1756212287626,1756212287736,m,77, weekly, physical-keyboard,8
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",11,1756212287739,1756212287793,a,65, weekly, physical-keyboard,9
6400e3697879c55c323f34d0,prompt-to-text,1,3,1,"A Christmas card illustrated in a vintage style with a couple of kids in pajamas on Christmas Eve looking outside as a mushroom cloud rises in the distance. The caption reads ""Happy Nuke Year""","[65,113]","[17,47]",12,1756212287952,1756212288084,s,83, weekly, physical-keyboard,10
