PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",0,1756279968537,1756279968637,v,86, monthly, physical-keyboard,0
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",1,1756279968885,1756279968970,i,73, monthly, physical-keyboard,1
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",2,1756279970698,1756279970792,s,83, monthly, physical-keyboard,2
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",3,1756279971119,1756279971182,i,73, monthly, physical-keyboard,3
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",4,1756279971403,1756279971513,b,66, monthly, physical-keyboard,4
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",5,1756279971725,1756279971793,l,76, monthly, physical-keyboard,5
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",6,1756279972186,1756279972271,e,69, monthly, physical-keyboard,6
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",7,1756279972773,1756279972889, ,32, monthly, physical-keyboard,7
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",8,1756279974474,1756279974574,h,72, monthly, physical-keyboard,8
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",9,1756279974785,1756279974864,i,73, monthly, physical-keyboard,9
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",10,1756279975063,1756279975141,l,76, monthly, physical-keyboard,10
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",11,1756279975192,1756279975271,l,76, monthly, physical-keyboard,11
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",12,1756279975747,1756279975835,s,83, monthly, physical-keyboard,12
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",13,1756279976159,1756279976254, ,32, monthly, physical-keyboard,13
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",14,1756279977101,1756279977181,a,65, monthly, physical-keyboard,14
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",15,1756279977441,1756279977510,n,78, monthly, physical-keyboard,15
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",16,1756279977940,1756279978024,d,68, monthly, physical-keyboard,16
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",17,1756279978209,1756279978298, ,32, monthly, physical-keyboard,17
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",18,1756279979772,1756279979864,h,72, monthly, physical-keyboard,18
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",19,1756279980075,1756279980160,i,73, monthly, physical-keyboard,19
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",20,1756279980330,1756279980408,l,76, monthly, physical-keyboard,20
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",21,1756279980467,1756279980550,l,76, monthly, physical-keyboard,21
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",22,1756279980948,1756279981027,s,83, monthly, physical-keyboard,22
5dafea4de40355001651fa2f,prompt-to-text,0,2,4,"visible hills and hills, around which cows graze in the meadow, among fields and forests","[32,63]","[0,23]",23,1756279981387,1756279981464,",",188, monthly, physical-keyboard,23
