PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",0,1756273865901,1756273866600,Shift,16, rarely, physical-keyboard,0
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",1,1756273866394,1756273866494,A,65, rarely, physical-keyboard,0
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",2,1756273866912,1756273867073, ,32, rarely, physical-keyboard,1
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",3,1756273867244,1756273867378,t,84, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",4,1756273867591,1756273867675,a,65, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",5,1756273867931,1756273868037,b,66, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",6,1756273868921,1756273869042,l,76, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",7,1756273869410,1756273869520,e,69, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",8,1756273869752,1756273869899, ,32, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",9,1756273871241,1756273871356,Backspace,8, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",10,1756273871473,1756273871579,Backspace,8, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",11,1756273871672,1756273871788,Backspace,8, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",12,1756273871889,1756273872021,Backspace,8, rarely, physical-keyboard,2
6725c4a8e3ab0787551acf38,prompt-to-image,1,7,4,"A round table that is sat on a patio in a garden, the background is fuzzed out so your attention is drawn to the table. There is a white table cloth on the table that drapes to the floor, in the centre of the table is a tall glass vase that is filled with red and white roses.","[225,275]","[50,74]",13,1756273872174,1756273872299,Backspace,8, rarely, physical-keyboard,2
