PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",0,1756231073224,1756231073263,CapsLock,20, daily, physical-keyboard,-1,0,0,0,39.0,,,1166.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",1,1756231074331,1756231074390,W,87, daily, physical-keyboard,0,1,0,1,59.0,1107.0,1127.0,297.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",2,1756231074508,1756231074628,CapsLock,20, daily, physical-keyboard,-1,0,0,0,120.0,177.0,238.0,423.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",3,1756231074885,1756231074931,h,72, daily, physical-keyboard,1,1,0,1,46.0,377.0,303.0,271.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",4,1756231075121,1756231075156,y,89, daily, physical-keyboard,2,1,0,1,35.0,236.0,225.0,445.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",5,1756231075528,1756231075566, ,32, daily, physical-keyboard,3,1,0,0,38.0,407.0,410.0,272.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",6,1756231075747,1756231075800,a,65, daily, physical-keyboard,4,1,0,1,53.0,219.0,234.0,287.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",7,1756231075996,1756231076034,r,82, daily, physical-keyboard,5,1,0,1,38.0,249.0,234.0,247.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",8,1756231076203,1756231076243,e,69, daily, physical-keyboard,6,1,0,1,40.0,207.0,209.0,552.0
664c8dd7baa052f7b1e88417,prompt-to-text,1,7,7,"Why are many African countries considered to be poor, yet they have a lot of resources","[0,53]","[63,86]",9,1756231076715,1756231076755, ,32, daily, physical-keyboard,7,1,0,0,40.0,512.0,512.0,540.0
