PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",0,1756231079508,1756231079665,Shift,16, daily, physical-keyboard,0,0,0,1,157.0,,,181.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",1,1756231079617,1756231079689,W,87, daily, physical-keyboard,0,0,0,1,72.0,109.0,24.0,300.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",2,1756231079840,1756231079917,r,82, daily, physical-keyboard,1,0,0,1,77.0,223.0,228.0,166.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",3,1756231079943,1756231080006,i,73, daily, physical-keyboard,2,0,0,1,63.0,103.0,89.0,217.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",4,1756231080046,1756231080160,t,84, daily, physical-keyboard,3,0,0,1,114.0,103.0,154.0,192.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",5,1756231080135,1756231080238,e,69, daily, physical-keyboard,4,0,0,1,103.0,89.0,78.0,152.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",6,1756231080219,1756231080287, ,32, daily, physical-keyboard,5,0,0,0,68.0,84.0,49.0,268.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",7,1756231080399,1756231080487,a,65, daily, physical-keyboard,6,0,0,1,88.0,180.0,200.0,116.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",8,1756231080440,1756231080515, ,32, daily, physical-keyboard,7,0,0,0,75.0,41.0,28.0,388.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",9,1756231080739,1756231080828,s,83, daily, physical-keyboard,8,0,0,1,89.0,299.0,313.0,292.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",10,1756231080951,1756231081031,t,84, daily, physical-keyboard,9,0,0,1,80.0,212.0,203.0,176.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",11,1756231081062,1756231081127,o,79, daily, physical-keyboard,10,0,0,1,65.0,111.0,96.0,157.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",12,1756231081143,1756231081219,r,82, daily, physical-keyboard,11,0,0,1,76.0,81.0,92.0,198.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",13,1756231081284,1756231081341,a,65, daily, physical-keyboard,12,0,0,1,57.0,141.0,122.0,87.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",14,1756231081286,1756231081371,y,89, daily, physical-keyboard,12,0,0,1,85.0,2.0,30.0,161.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",15,1756231081366,1756231081447, ,32, daily, physical-keyboard,12,0,0,1,81.0,80.0,76.0,398.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",16,1756231081702,1756231081764,Backspace,8, daily, physical-keyboard,12,0,0,1,62.0,336.0,317.0,197.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",17,1756231081826,1756231081899,Backspace,8, daily, physical-keyboard,12,0,0,1,73.0,124.0,135.0,195.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",18,1756231081961,1756231082021,Backspace,8, daily, physical-keyboard,12,0,0,1,60.0,135.0,122.0,281.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",19,1756231082136,1756231082242,y,89, daily, physical-keyboard,12,0,0,1,106.0,175.0,221.0,494.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",20,1756231082519,1756231082630, ,32, daily, physical-keyboard,13,0,0,0,111.0,383.0,388.0,233.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",21,1756231082641,1756231082752,a,65, daily, physical-keyboard,14,0,0,1,111.0,122.0,122.0,325.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",22,1756231082885,1756231082966,b,66, daily, physical-keyboard,15,0,0,1,81.0,244.0,214.0,212.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",23,1756231083026,1756231083097,o,79, daily, physical-keyboard,16,0,0,1,71.0,141.0,131.0,239.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",24,1756231083188,1756231083265,u,85, daily, physical-keyboard,17,0,0,1,77.0,162.0,168.0,157.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",25,1756231083277,1756231083345,t,84, daily, physical-keyboard,18,0,0,1,68.0,89.0,80.0,168.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",26,1756231083377,1756231083445, ,32, daily, physical-keyboard,19,0,0,0,68.0,100.0,100.0,243.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",27,1756231083510,1756231083620,a,65, daily, physical-keyboard,20,0,0,1,110.0,133.0,175.0,137.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",28,1756231083544,1756231083647, ,32, daily, physical-keyboard,21,0,0,0,103.0,34.0,27.0,1710.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",29,1756231085132,1756231085254,s,83, daily, physical-keyboard,22,1,0,1,122.0,1588.0,1607.0,192.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",30,1756231085244,1756231085324,a,65, daily, physical-keyboard,23,1,0,1,80.0,112.0,70.0,155.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",31,1756231085330,1756231085399,m,77, daily, physical-keyboard,23,1,0,1,69.0,86.0,75.0,280.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",32,1756231085542,1756231085610,l,76, daily, physical-keyboard,23,1,0,1,68.0,212.0,211.0,209.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",33,1756231085702,1756231085751,l,76, daily, physical-keyboard,23,1,0,1,49.0,160.0,141.0,601.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",34,1756231086240,1756231086303,Backspace,8, daily, physical-keyboard,23,1,0,1,63.0,538.0,552.0,214.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",35,1756231086397,1756231086454,Backspace,8, daily, physical-keyboard,23,1,0,1,57.0,157.0,151.0,236.0
61717173748006894b2b54ff,text-to-prompt,1,7,3,Write a story about a small turtle at the riverbank.,"[42,51];[22,34]","[35,41]",36,1756231086576,1756231086633,Backspace,8, daily, physical-keyboard,23,1,0,1,57.0,179.0,179.0,487.0
