PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",0,1756286855348,1756286855608,Shift,16, daily, physical-keyboard,0,1,0,1,260.0,,,334.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",1,1756286855552,1756286855682,C,67, daily, physical-keyboard,0,1,0,1,130.0,204.0,74.0,416.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",2,1756286855831,1756286855968,r,82, daily, physical-keyboard,1,1,0,1,137.0,279.0,286.0,226.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",3,1756286855935,1756286856057,e,69, daily, physical-keyboard,2,1,0,1,122.0,104.0,89.0,373.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",4,1756286856184,1756286856308,a,65, daily, physical-keyboard,3,1,0,1,124.0,249.0,251.0,231.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",5,1756286856300,1756286856415,t,84, daily, physical-keyboard,4,1,0,1,115.0,116.0,107.0,305.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",6,1756286856478,1756286856605, ,32, daily, physical-keyboard,5,1,0,1,127.0,178.0,190.0,281.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",7,1756286856675,1756286856759,a,65, daily, physical-keyboard,5,1,0,1,84.0,197.0,154.0,611.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",8,1756286857181,1756286857286,t,84, daily, physical-keyboard,5,1,0,1,105.0,506.0,527.0,682.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",9,1756286857784,1756286857863,Backspace,8, daily, physical-keyboard,5,1,0,1,79.0,603.0,577.0,242.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",10,1756286857954,1756286858026,Backspace,8, daily, physical-keyboard,5,1,0,1,72.0,170.0,163.0,236.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",11,1756286858132,1756286858190,Backspace,8, daily, physical-keyboard,5,1,0,1,58.0,178.0,164.0,416.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",12,1756286858457,1756286858548,e,69, daily, physical-keyboard,5,1,0,1,91.0,325.0,358.0,238.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",13,1756286858595,1756286858695, ,32, daily, physical-keyboard,6,1,0,0,100.0,138.0,147.0,302.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",14,1756286858799,1756286858897,a,65, daily, physical-keyboard,7,1,0,1,98.0,204.0,202.0,257.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",15,1756286858943,1756286859056,n,78, daily, physical-keyboard,8,1,0,1,113.0,144.0,159.0,372.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",16,1756286859180,1756286859315, ,32, daily, physical-keyboard,9,1,0,0,135.0,237.0,259.0,486.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",17,1756286859560,1756286859666,i,73, daily, physical-keyboard,10,1,0,1,106.0,380.0,351.0,327.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",18,1756286859775,1756286859887,m,77, daily, physical-keyboard,11,1,0,1,112.0,215.0,221.0,254.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",19,1756286859911,1756286860029,a,65, daily, physical-keyboard,12,1,0,1,118.0,136.0,142.0,702.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",20,1756286860467,1756286860613,g,71, daily, physical-keyboard,13,1,0,1,146.0,556.0,584.0,235.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",21,1756286860606,1756286860702,e,69, daily, physical-keyboard,14,1,0,1,96.0,139.0,89.0,257.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",22,1756286860736,1756286860863, ,32, daily, physical-keyboard,15,1,0,0,127.0,130.0,161.0,411.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",23,1756286861028,1756286861147,o,79, daily, physical-keyboard,16,1,0,1,119.0,292.0,284.0,242.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",24,1756286861152,1756286861270,f,70, daily, physical-keyboard,17,1,0,1,118.0,124.0,123.0,263.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",25,1756286861291,1756286861415, ,32, daily, physical-keyboard,18,1,0,0,124.0,139.0,145.0,332.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",26,1756286861527,1756286861623,a,65, daily, physical-keyboard,19,1,0,1,96.0,236.0,208.0,223.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",27,1756286861649,1756286861750, ,32, daily, physical-keyboard,20,1,0,0,101.0,122.0,127.0,4345.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",28,1756286865871,1756286865994,r,82, daily, physical-keyboard,21,1,0,1,123.0,4222.0,4244.0,277.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",29,1756286866032,1756286866148,i,73, daily, physical-keyboard,22,1,0,1,116.0,161.0,154.0,630.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",30,1756286866511,1756286866662,v,86, daily, physical-keyboard,23,1,0,1,151.0,479.0,514.0,1204.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",31,1756286867542,1756286867715,e,69, daily, physical-keyboard,24,1,0,1,173.0,1031.0,1053.0,291.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",32,1756286867701,1756286867833,r,82, daily, physical-keyboard,25,1,0,1,132.0,159.0,118.0,7011.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",33,1756286874545,1756286874712,",",188, daily, physical-keyboard,26,1,0,1,167.0,6844.0,6879.0,248.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",34,1756286874651,1756286874793, ,32, daily, physical-keyboard,27,0,0,0,142.0,106.0,81.0,496.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",35,1756286875062,1756286875147,t,84, daily, physical-keyboard,30,0,1,1,85.0,411.0,354.0,172.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",36,1756286875108,1756286875234,h,72, daily, physical-keyboard,31,0,1,1,126.0,46.0,87.0,233.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",37,1756286875219,1756286875341,e,69, daily, physical-keyboard,35,0,1,1,122.0,111.0,107.0,257.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",38,1756286875358,1756286875476, ,32, daily, physical-keyboard,38,0,1,0,118.0,139.0,135.0,878.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",39,1756286876085,1756286876236,w,87, daily, physical-keyboard,39,0,1,1,151.0,727.0,760.0,408.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",40,1756286876380,1756286876493,e,69, daily, physical-keyboard,40,0,1,1,113.0,295.0,257.0,337.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",41,1756286876597,1756286876717,a,65, daily, physical-keyboard,41,0,1,1,120.0,217.0,224.0,342.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",42,1756286876818,1756286876939,t,84, daily, physical-keyboard,42,0,1,1,121.0,221.0,222.0,294.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",43,1756286876994,1756286877112,h,72, daily, physical-keyboard,43,0,1,1,118.0,176.0,173.0,269.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",44,1756286877126,1756286877263,e,69, daily, physical-keyboard,44,0,1,1,137.0,132.0,151.0,221.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",45,1756286877234,1756286877347,r,82, daily, physical-keyboard,45,0,1,1,113.0,108.0,84.0,303.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",46,1756286877352,1756286877537, ,32, daily, physical-keyboard,46,0,1,0,185.0,118.0,190.0,349.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",47,1756286877583,1756286877701,i,73, daily, physical-keyboard,46,0,1,0,118.0,231.0,164.0,233.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",48,1756286877721,1756286877816,s,83, daily, physical-keyboard,46,0,1,0,95.0,138.0,115.0,191.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",49,1756286877782,1756286877912, ,32, daily, physical-keyboard,46,0,1,0,130.0,61.0,96.0,996.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",50,1756286878649,1756286878778,c,67, daily, physical-keyboard,46,0,1,0,129.0,867.0,866.0,272.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",51,1756286878793,1756286878921,l,76, daily, physical-keyboard,46,0,1,0,128.0,144.0,143.0,255.0
65f03cac071873738667ccbb,image-to-prompt,1,3,3,"Create an image of a river, with clear weather and some white clouds. There are ducks on the river's surface, and a forest and greenery line the banks.","[0,26];[70,108]","[28,69];[110,151]",52,1756286878939,1756286879048,e,69, daily, physical-keyboard,46,0,1,0,109.0,146.0,127.0,302.0
