PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",0,1757010201239,1757010201463,Shift,16, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",1,1757010201406,1757010201512,W,87, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",2,1757010201634,1757010201737,r,82, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",3,1757010201732,1757010201852,i,73, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",4,1757010201842,1757010201961,t,84, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",5,1757010201927,1757010202062,e,69, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",6,1757010202025,1757010202130, ,32, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",7,1757010202257,1757010202371,a,65, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",8,1757010202362,1757010202456, ,32, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",9,1757010202517,1757010202649,s,83, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",10,1757010202669,1757010202806,h,72, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",11,1757010202750,1757010202896,o,79, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",12,1757010202821,1757010202905,r,82, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",13,1757010203020,1757010203133,t,84, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",14,1757010203144,1757010203240, ,32, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",15,1757010203343,1757010203444,e,69, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",16,1757010203448,1757010203588,m,77, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",17,1757010203569,1757010203668,a,65, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",18,1757010203654,1757010203744,i,73, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",19,1757010203860,1757010203982,l,76, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",20,1757010203938,1757010204030, ,32, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",21,1757010204072,1757010204162,r,82, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",22,1757010204262,1757010204356,e,69, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",23,1757010204409,1757010204534,m,77, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",24,1757010204497,1757010204612,i,73, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",25,1757010204677,1757010204827,n,78, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",26,1757010205505,1757010205619,d,68, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,text-to-prompt,0,5,3,Write a short email reminding the person about Q3 documents being due by Friday noon and uploaded to the shared folder. Include the subject and the body. Two sentences for the body of the email,"[0,119]","[154,193]",27,1757010205566,1757010205734,i,73, rarely, physical-keyboard
