PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",0,1757000970510,1757000970636,CapsLock,20, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",1,1757000970932,1757000971053,S,83, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",2,1757000971909,1757000972084,CapsLock,20, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",3,1757000972396,1757000972492,e,69, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",4,1757000972868,1757000972996,n,78, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",5,1757000973204,1757000973316,t,84, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",6,1757000973436,1757000973580, ,32, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",7,1757000974396,1757000974516,a,65, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",8,1757000975220,1757000975316,n,78, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",9,1757000975428,1757000975548, ,32, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",10,1757000975908,1757000976012,e,69, weekly, physical-keyboard
5fc9ec3d0990d4501dfd7e05,text-to-prompt,0,0,7,Sent an email reminder to the team about submitting all documents for the Q3 report with a deadline Friday at noon. They should upload the documents to the share folder.,"[14,83];[99,114];[91,101]","[115,134]",11,1757000977540,1757000977676,m,77, weekly, physical-keyboard
