PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",0,1757011464544,1757011465416,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",1,1757011465052,1757011590439,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",2,1757011465083,0,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",3,1757011465115,0,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",4,1757011465146,0,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",5,1757011465178,0,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",6,1757011465209,0,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",7,1757011465257,0,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",8,1757011465265,1757011465438,W,87, monthly, physical-keyboard
5fb2d087a956be967181e2d1,text-to-prompt,0,3,4,Write an email including its subject that will contain a reminder about submission of documents. Include deadline,"[0,15];[55,95]","[15,36];[97,114]",9,1757011465779,1757011465907,r,82, monthly, physical-keyboard
