PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",0,1757010963564,1757010963849,CapsLock,20, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",1,1757010963669,1757010963762,M,77, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",2,1757010963939,1757010964060,a,65, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",3,1757010964051,1757010964150,k,75, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",4,1757010964143,1757010964268,e,69, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",5,1757010964272,1757010964354, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",6,1757010964371,1757010964496,a,65, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",7,1757010964471,1757010964567,n,78, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",8,1757010964840,1757010964967, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",9,1757010965112,1757010965204,i,73, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",10,1757010965268,1757010965379,m,77, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",11,1757010965352,1757010965472,a,65, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",12,1757010965520,1757010965683,g,71, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",13,1757010965652,1757010965787,e,69, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",14,1757010968146,1757010968270, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",15,1757010968626,1757010968758,t,84, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",16,1757010968762,1757010968889,h,72, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",17,1757010968995,1757010969063,a,65, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",18,1757010969127,1757010969166,t,84, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",19,1757010969505,1757010969576, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",20,1757010969696,1757010969771,l,76, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",21,1757010969872,1757010969939,o,79, weekly, physical-keyboard
667ed7eb53e109339bf80baa,image-to-prompt,1,6,7,"Make an image that looks like a paint, should have a nice sky and a river with some ducks on it, you can see trees and clouds, the trees are also reflected on the water, pay attention to the details","[0,168]","[170,198]",22,1757010970020,1757010970067,o,79, weekly, physical-keyboard
