PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",0,1757014378022,1757014378095,c,67, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",1,1757014378217,1757014378306,r,82, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",2,1757014378396,1757014378512,e,69, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",3,1757014378488,1757014378649,a,65, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",4,1757014378621,1757014378739,t,84, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",5,1757014378785,1757014378920, ,32, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",6,1757014379192,1757014379280,Backspace,8, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",7,1757014379323,1757014379412,e,69, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",8,1757014379399,1757014379516, ,32, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",9,1757014379535,1757014379700,a,65, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",10,1757014379658,1757014379774, ,32, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",11,1757014380812,1757014380900,s,83, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",12,1757014381352,1757014381453,c,67, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",13,1757014381482,1757014381589,i,73, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",14,1757014382641,1757014382756,f,70, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",15,1757014382732,1757014382846,i,73, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",16,1757014382817,1757014382955, ,32, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",17,1757014383120,1757014383196,i,73, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",18,1757014383302,1757014383387,m,77, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",19,1757014383364,1757014383432,a,65, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",20,1757014383511,1757014383586,g,71, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",21,1757014383722,1757014383853,e,69, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",22,1757014383870,1757014384004, ,32, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",23,1757014384937,1757014385039,o,79, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",24,1757014385055,1757014385157,f,70, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",25,1757014385174,1757014385292, ,32, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",26,1757014386094,1757014386166,Backspace,8, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",27,1757014386241,1757014386314,Backspace,8, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",28,1757014386391,1757014386494,Backspace,8, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",29,1757014386509,1757014386595,w,87, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",30,1757014386572,1757014386673,i,73, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",31,1757014386721,1757014386869,t,84, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",32,1757014386826,1757014386944,h,72, weekly, physical-keyboard
6152003488526410fe7cc763,prompt-to-image,1,6,3,"create a scifi image with a cyberpunk thematic, like if it were a movie poster","[0,37]","[38,46]",33,1757014386960,1757014387097, ,32, weekly, physical-keyboard
